user_id,item_id,recommend,year_posted,sentiment_analysis
Ghoster09,570,1,2014,2
Ghoster09,440,1,2014,2
76561198081496844,6060,1,2014,2
180577,440,1,2015,0
Barridos,4000,1,2014,1
76561197988863895,248820,1,2015,2
76561198042728201,221100,1,2014,2
76561198042728201,202970,1,2014,2
hbk1462,4000,1,2014,2
76561198088724903,570,1,2013,1
76561198057521157,344760,1,2015,1
76561198057521157,251570,1,2014,2
76561198057521157,290080,0,2014,1
76561198057521157,313120,1,2015,2
76561198057389499,222880,1,2014,1
76561198057389499,252950,1,2015,2
76561198057389499,4000,1,2015,2
76561198057389499,440,1,2014,2
FHK,237930,1,2015,2
76561198030735076,570,1,2013,1
76561198030735076,339610,0,2015,0
Bluegills,293780,1,2014,2
Bluegills,20530,1,2014,2
Bluegills,208090,1,2014,2
Bluegills,57300,1,2014,1
Bluegills,39150,1,2013,2
Bluegills,70,1,2013,2
Bluegills,13210,1,2012,2
Bluegills,22120,1,2012,2
76561197970931849,204100,1,2014,1
76561197970931849,319740,0,2015,2
rrbr,244050,0,2015,0
rrbr,270370,1,2015,2
13lazer,33930,1,2012,1
76561198044344399,352460,1,2015,1
76561197999613236,251570,1,2013,2
76561197999613236,271590,1,2015,2
76561197999613236,24860,1,2015,2
76561197999613236,333950,1,2015,1
RespekPlox,72850,1,2015,2
76561198062288797,333930,1,2015,2
76561198062288797,346010,1,2015,1
bobseagull,730,1,2014,2
bobseagull,49520,1,2014,0
bobseagull,242720,0,2014,2
bobseagull,238460,1,2015,2
bobseagull,251630,1,2014,1
bobseagull,220240,1,2014,0
bobseagull,4000,1,2014,1
bokkkbokkk,346110,1,2015,1
Bonesdontrattlethem,4000,1,2014,1
76561198062403736,218620,1,2015,1
76561198073642113,550,1,2012,0
76561198073642113,218620,1,2014,2
76561198073642113,55140,1,2013,2
76561198211433640,730,1,2015,1
ilyjoepoe,318430,1,2015,2
Mantrouminati,570,1,2014,1
hididdlyhoe,440,1,2014,0
76561198027225504,230410,1,2014,1
76561198027225504,218620,1,2014,1
76561198027225504,323470,1,2015,1
76561198027225504,271290,1,2014,2
76561198027225504,630,1,2014,2
76561198027225504,10680,1,2012,2
dicksoutforboromir,334230,1,2015,0
dicksoutforboromir,48700,1,2014,0
dicksoutforboromir,224260,1,2014,1
probotsteve,730,0,2015,1
76561197977543317,243470,0,2014,0
BrutalLegend69,225260,1,2013,0
76561198007539695,45730,0,2014,1
76561198007539695,99400,0,2014,0
76561198064026657,96100,1,2014,0
76561198064026657,1250,1,2013,2
76561198024450886,213650,1,2013,1
saint556,340050,1,2015,0
saint556,234190,1,2014,2
saint556,261880,1,2014,2
saint556,230840,1,2014,1
saint556,263760,1,2014,2
saint556,233190,1,2014,1
brettebear,220780,1,2014,2
metiqu,730,1,2015,1
Brianseb,440,1,2014,1
spike_heart,237740,1,2014,1
brocky0405,48700,1,2015,1
brocky0405,383080,1,2015,2
brocky0405,363970,1,2015,1
brocky0405,730,1,2014,1
brocky0405,440,1,2013,2
brocky0405,212180,1,2013,1
76561198046094676,72850,1,2012,0
76561198046094676,4560,1,2013,2
76561198046094676,203770,1,2013,0
76561198046094676,17700,1,2013,2
76561198046094676,25890,1,2013,0
Vladimirputinisgreatman,8930,1,2015,2
Br0wni3,730,1,2015,2
76561198093381429,200210,1,2015,1
76561198110065267,10090,1,2015,1
76561198059167106,41300,1,2014,2
76561198105270589,268750,1,2014,1
76561198105270589,304930,1,2014,2
76561198105270589,4000,1,2015,2
76561198105270589,440,1,2015,2
Trutle,291550,1,2014,2
Trutle,224760,1,2014,2
Trutle,219640,1,2014,2
BugsyBro,322910,1,2015,1
BugsyBro,6060,1,2015,2
BugsyBro,291480,0,2014,1
BugsyBro,4000,1,2014,1
76561198074561346,274940,1,2014,2
76561198074561346,8980,1,2013,2
76561198074561346,730,1,2014,2
76561198074561346,266840,1,2015,2
76561198074561346,344760,1,2015,2
76561198074561346,72850,1,2013,2
76561198074561346,440,1,2013,2
76561198094074209,246620,1,2015,1
76561198094074209,226700,1,2013,1
76561198094074209,393420,1,2015,0
76561198087011672,208090,1,2014,1
busternut,237870,1,2015,2
busternut,224540,1,2013,2
busternut,248570,1,2014,2
busternut,12120,1,2014,2
76561198075981950,221100,1,2015,2
76561198075981950,570,1,2015,1
Butteryyy,1840,1,2013,2
76561198079326390,105600,1,2014,0
76561198079326390,301520,0,2015,1
76561198142749308,292030,1,2015,1
76561198142749308,298110,1,2014,0
897w463824638109276,252490,1,2014,2
897w463824638109276,440,1,2014,1
Butterz,72200,1,2014,2
8789568,252490,1,2015,1
76561198112547239,230410,1,2015,1
ByzGirl,305620,1,2015,1
ByzGirl,239030,1,2015,2
C14M8S,200210,1,2014,1
C14M8S,620,1,2014,1
C14M8S,211820,1,2014,2
C14M8S,570,0,2014,1
C14M8S,42910,0,2014,0
C14M8S,219640,0,2015,0
C14M8S,550,0,2014,1
C14M8S,99900,0,2014,0
C14M8S,240,1,2014,1
C14M8S,218620,1,2014,1
1122305938,211820,1,2014,1
1122305938,8870,1,2014,1
1122305938,24860,1,2013,2
1122305938,250420,0,2014,0
76561198069050565,238960,1,2014,2
76561198069050565,246280,0,2014,1
Cabey64,220200,1,2014,2
Cabey64,440,1,2015,1
Cabey64,2700,1,2015,2
Cabjoy,94400,1,2014,2
Stormaggen,42910,1,2015,2
gusvu,238010,1,2015,2
gusvu,241930,1,2014,1
Punixa,374301,1,2015,1
Punixa,366660,1,2015,1
Punixa,207140,1,2015,2
Punixa,259080,1,2013,1
76561198044402508,302590,1,2015,2
76561198081987102,242880,1,2013,1
76561198081987102,107100,1,2013,1
76561197996741396,22380,1,2013,2
calii,440,1,2015,2
76561198084718144,209080,1,2015,2
76561198077034833,56400,1,2014,1
calypto52,49600,1,2013,2
camduman,109600,1,2014,2
camduman,440,1,2014,1
camquarter,233720,1,2014,2
aquelecaraqfazaquilo,205350,0,2015,1
aquelecaraqfazaquilo,330840,1,2015,1
aquelecaraqfazaquilo,218230,0,2015,1
aquelecaraqfazaquilo,19000,1,2015,1
aquelecaraqfazaquilo,242050,1,2014,2
aquelecaraqfazaquilo,218620,0,2014,1
aquelecaraqfazaquilo,323500,1,2014,1
aquelecaraqfazaquilo,12210,1,2014,1
aquelecaraqfazaquilo,50650,1,2014,1
aquelecaraqfazaquilo,206420,1,2014,1
76561198079009374,4000,1,2014,1
76561197992910116,267750,1,2014,2
76561197992910116,259720,1,2014,2
76561197992910116,293920,1,2014,1
76561197992910116,248310,1,2014,2
76561197992910116,49520,1,2014,2
76561197992910116,238430,1,2013,1
jonjon4351,220240,1,2013,2
76561198008551473,22380,1,2014,1
76561198008551473,201810,1,2015,2
ThePyrite99,72850,1,2014,2
76561198062276935,221100,0,2015,0
76561198062276935,730,1,2013,1
76561198062276935,10680,1,2013,2
76561198048121243,252490,1,2013,1
76561198048121243,49520,1,2014,0
76561198048121243,219640,1,2013,1
CAPTAINVRITRAS,570,1,2015,2
ConkerBirdy,391540,1,2015,1
ConkerBirdy,239140,1,2015,2
ConkerBirdy,346010,1,2015,1
76561198078194423,105600,1,2015,2
76561198067657905,4000,1,2014,2
76561198070072786,417860,1,2015,1
76561198070072786,265930,1,2014,0
76561198070072786,400,1,2014,2
76561197966764681,730,1,2014,0
76561198007988939,305620,1,2015,1
ca_ra_cal,348960,1,2015,1
76561198067721589,220200,1,2014,2
76561198067721589,304930,1,2014,1
76561197996092338,440,1,2012,1
carouserwhite,4000,1,2014,2
carouserwhite,17520,1,2015,1
carouserwhite,109400,1,2014,2
76561198045631910,252490,1,2014,1
76561198078670623,4920,1,2014,2
Lord_Casso,287920,1,2015,2
Lord_Casso,323370,1,2015,2
76561198070087725,48700,1,2014,1
fsfs546hd,70000,1,2013,0
76561198045283919,244410,1,2015,1
76561198081438874,31280,0,2014,0
76561198072411281,17480,1,2015,2
76561198072411281,332800,1,2015,0
76561198072411281,319510,1,2015,2
76561198072411281,105600,1,2014,1
76561198032143135,105450,1,2014,2
CrazyGiraffe71,107410,1,2015,2
chalkmetal,225260,1,2014,2
kggj,239350,1,2015,1
kggj,219150,1,2015,0
asdasdfsadgdfhfgjggj,222880,1,2015,1
asdasdfsadgdfhfgjggj,4000,1,2014,2
elheat,440,1,2010,2
ElementalGodChaos,230410,1,2015,2
ElementalGodChaos,39000,1,2014,0
ElementalGodChaos,570,1,2014,2
ElementalGodChaos,263500,1,2014,2
ElementalGodChaos,440,0,2015,1
ElementalGodChaos,20500,1,2015,2
76561197971917242,249650,1,2015,2
melonmaniac,730,1,2015,0
melonmaniac,440,1,2014,2
76561198048491595,105600,1,2013,1
76561198074108172,730,1,2015,1
charmaps5,200510,1,2014,1
mexz1999,221180,1,2014,2
mexz1999,313740,1,2014,0
IchMasKung,301520,1,2015,0
IchMasKung,227940,0,2015,1
IchMasKung,35450,1,2015,2
IchMasKung,302830,1,2014,1
HoxtonPleaseDontSueMe,219740,1,2015,1
HoxtonPleaseDontSueMe,242760,1,2014,1
HoxtonPleaseDontSueMe,40800,1,2014,2
HoxtonPleaseDontSueMe,113200,1,2014,1
HoxtonPleaseDontSueMe,440,1,2014,1
76561198051215704,252490,1,2014,1
76561198051215704,8870,1,2014,1
76561198051215704,203160,1,2014,2
76561198074291619,99900,1,2015,0
cheetahpocalypse,72850,1,2014,1
cheetahpocalypse,440,1,2013,2
Axzothrift,393420,1,2015,0
harharharharhar,304930,1,2015,1
chicken_tonight,227940,1,2015,1
chicken_tonight,313120,1,2015,2
chicken_tonight,220200,1,2014,2
chicken_tonight,285900,1,2015,2
chicken_tonight,1840,1,2015,2
chicken_tonight,206190,1,2015,1
chicken_tonight,268650,1,2015,2
chicken_tonight,304930,1,2014,2
chicken_tonight,223670,1,2014,2
chidvd,107100,1,2011,2
chidvd,420,1,2011,2
chidvd,400,1,2010,1
chidvd,239720,1,2014,0
chidvd,224060,1,2015,2
chidvd,376560,1,2015,1
chidvd,290750,1,2014,1
chidvd,220,1,2012,1
76561198056960847,230410,1,2014,1
76561198056960847,243870,1,2014,1
76561198097450390,25890,0,2015,1
76561198097450390,4000,1,2015,1
76561198097450390,42960,1,2015,0
76561198097450390,304930,0,2014,1
aerpub,265930,1,2014,1
aerpub,236090,1,2014,2
76561198078733772,301520,1,2015,1
76561198061273070,105600,1,2015,1
SmeshDoge,17080,1,2015,2
SmeshDoge,218230,1,2015,2
SmeshDoge,440,1,2015,2
SmeshDoge,730,1,2015,2
SmeshDoge,49520,1,2015,2
SmeshDoge,6860,1,2015,1
76561198037342853,730,1,2015,2
76561198062869989,204360,1,2015,2
76561198062869989,570,1,2013,2
76561198062869989,730,1,2015,0
76561198062869989,206210,1,2014,2
harrisonnorris,730,1,2015,2
76561198142474106,4000,1,2015,0
76561198142474106,363620,0,2015,1
76561198142474106,397340,1,2015,1
76561198142474106,107410,0,2015,1
Los_Shmurdos,206420,1,2014,2
ciborg2000,107410,1,2015,0
ciborg2000,203290,0,2015,1
ciborg2000,304050,1,2015,1
ciborg2000,620,1,2013,2
Mikinmash,33930,1,2013,2
76561198060510583,440,1,2014,2
Norf_Norf,22380,1,2014,1
Norf_Norf,6020,1,2014,1
Norf_Norf,224260,1,2014,1
Norf_Norf,221100,1,2014,1
Norf_Norf,35450,1,2014,1
Norf_Norf,105600,1,2013,2
Norf_Norf,4000,1,2013,2
Norf_Norf,211820,0,2014,0
76561198041840982,4000,1,2013,1
76561198056339034,319510,0,2015,2
76561198056339034,292030,1,2015,0
76561198056339034,20920,1,2015,2
76561198056339034,206420,1,2015,2
OfficialSenix,312280,1,2015,2
OfficialSenix,417860,0,2015,1
OfficialSenix,440,1,2015,2
OfficialSenix,311210,0,2015,2
OfficialSenix,227940,0,2015,2
OfficialSenix,730,1,2014,2
OfficialSenix,4000,0,2015,0
OfficialSenix,273110,0,2015,2
OfficialSenix,570,0,2015,2
OfficialSenix,224260,1,2015,0
mike14476,8870,1,2014,1
mike14476,200510,1,2014,2
mike14476,22380,1,2014,1
Clawz3z,105600,1,2014,2
76561198079650317,34900,1,2015,1
76561198071207551,440,1,2013,0
76561198071207551,105600,1,2015,1
76561198071207551,264200,1,2015,2
76561198071207551,42680,1,2015,2
76561198071207551,354140,1,2015,2
76561198071207551,4000,1,2014,1
76561198071207551,218230,1,2013,2
76561198061039259,550,1,2014,2
76561198061039259,208090,1,2014,2
76561198061039259,34830,0,2013,0
76561198074202726,291210,1,2015,2
76561198074347537,4000,1,2014,0
SurfChicken,730,1,2015,2
76561198126142125,236390,0,2014,1
76561198043339975,252950,1,2015,2
76561198043339975,203140,1,2013,1
76561198043339975,202970,1,2013,2
76561198043339975,204450,1,2015,2
69bmw,355180,1,2015,1
69bmw,440,0,2015,0
76561198067414480,730,1,2014,1
76561198067414480,218620,1,2015,2
76561198078246064,233270,1,2015,0
76561198078246064,218230,1,2015,2
iamshingo,218620,1,2013,2
SirParadiseLost,239030,1,2015,1
SirParadiseLost,41700,1,2015,1
SirParadiseLost,218620,0,2014,1
SirParadiseLost,24240,1,2012,1
Rafantasma,440,1,2013,2
SupermanSocks17,200510,1,2015,2
SupermanSocks17,325610,1,2015,2
SupermanSocks17,203140,1,2015,1
SupermanSocks17,39120,1,2015,1
SupermanSocks17,72850,1,2015,2
SupermanSocks17,570,1,2014,1
SupermanSocks17,261030,1,2014,2
76561198061456632,8930,1,2015,2
76561198061456632,301640,1,2015,2
76561198061456632,223850,1,2015,2
76561198049614185,223710,1,2015,2
76561198049614185,236390,1,2014,1
76561198049614185,244450,1,2014,0
76561198049614185,8190,0,2014,0
76561198049614185,50130,1,2015,2
76561198049614185,227940,1,2014,2
76561198049614185,51100,0,2014,2
76561198049614185,22380,1,2014,0
76561198046958203,35420,1,2013,2
76561198046958203,221100,1,2014,2
76561198046958203,353690,1,2015,1
76561198046958203,238430,1,2014,1
76561198046958203,208090,1,2014,2
76561198046958203,24240,1,2014,2
76561198046958203,224260,1,2013,1
UnseenEvangelist,202970,0,2014,0
jichaelcoaching,377160,1,2015,1
MT-101,334230,1,2015,0
76561198172099661,440,1,2015,0
76561198172099661,4000,1,2015,1
76561198172099661,265630,1,2015,1
ConjuredMadness,219740,1,2013,2
ConjuredMadness,228180,1,2014,2
ConjuredMadness,209160,1,2014,2
cookieblade,219740,1,2013,1
coolslayer666,730,1,2014,2
cheese_is_illuminati,730,1,2015,0
76561198042756236,289650,0,2014,1
ndrss,255480,1,2014,2
ndrss,11610,1,2013,2
76561198081677554,22380,1,2015,1
76561198081677554,550,1,2015,1
Gamercubeeyes,271590,1,2015,1
76561198091515229,440,1,2015,2
NotJustAnyOrange,374570,1,2015,2
Cosmonaut123456789,440,1,2014,1
Cosmonaut123456789,12110,1,2014,1
Cosmonaut123456789,221100,1,2015,1
76561197971591275,377160,1,2015,2
aProfileInTheMidOfNowhere,730,1,2015,2
76561198107928649,202970,1,2014,2
76561198107928649,730,1,2014,2
76561198107928649,4000,0,2015,1
76561198056352983,231430,1,2014,2
76561198104404617,105600,1,2015,1
76561198104404617,304930,1,2015,2
76561198104404617,440,1,2014,1
76561198071955492,330830,1,2014,2
76561198071955492,214490,1,2014,1
76561198071955492,2600,1,2015,1
76561198071955492,330840,1,2014,2
76561198071955492,282070,1,2014,1
76561198071955492,230230,1,2014,2
76561198071955492,207610,1,2013,1
76561198071955492,70,1,2013,1
76561198071955492,20900,1,2013,1
bruhbruhxd,311210,1,2015,2
bruhbruhxd,221100,1,2014,1
Crazymac123,252490,1,2014,1
Crazymac123,221100,1,2013,1
Crazymac123,291480,1,2014,2
Crazymac123,230410,1,2014,2
76561198135673978,105600,1,2015,1
76561198045148546,306130,0,2015,0
76561198077244610,730,0,2015,1
76561198063850360,416690,1,2015,2
76561198080465715,304930,1,2014,1
cripla66,9930,1,2014,1
76561198064305132,440,1,2015,1
76561198067214601,224540,1,2013,2
76561198067214601,263020,1,2014,2
76561198067214601,207140,1,2014,2
76561198067214601,67370,1,2014,2
76561198067214601,250600,1,2014,1
76561198067214601,205100,1,2013,2
76561198017913139,227680,0,2015,0
76561198017913139,264710,1,2015,0
76561198017913139,263440,0,2014,0
OldLeakyBoat,250900,1,2015,2
SSAANNEESS,218620,0,2015,0
SSAANNEESS,251990,1,2014,1
SSAANNEESS,230410,1,2014,2
SSAANNEESS,227280,1,2014,1
getyourmarsbar,4920,0,2015,1
76561198107811819,224260,1,2015,1
76561198107811819,304930,1,2015,2
76561198107811819,346120,1,2015,2
76561198107811819,22120,1,2015,0
76561198107811819,212800,1,2014,2
76561198107811819,241640,1,2014,2
aweoplopo,42700,1,2014,0
76561198042921883,242760,1,2015,0
kanekicg,423880,1,2015,0
kanekicg,207610,1,2013,0
76561198048024738,383080,1,2015,1
76561198048024738,4000,1,2014,0
76561198084976671,8930,1,2014,2
76561198084976671,4700,1,2015,2
76561198084976671,10500,1,2014,2
76561198084976671,22370,1,2014,2
THE_ART_OF_FEEDING,209730,0,2013,1
THE_ART_OF_FEEDING,570,1,2013,2
76561198039197193,208090,1,2014,1
76561197996190797,570,1,2015,2
76561197995146150,351555,1,2015,2
76561198082559637,250400,1,2015,1
76561198082559637,332350,1,2015,2
DKA013,208090,1,2014,1
DKA013,72850,1,2014,2
DKA013,201700,0,2014,1
76561198069345625,570,1,2015,2
D00MS,10180,1,2014,2
76561198059201575,107410,1,2015,1
76561198059201575,244850,1,2015,2
76561198060901683,213670,1,2014,1
76561198060901683,228380,1,2014,2
76561198074763789,203160,1,2015,2
76561198074763789,242920,1,2015,1
76561198074763789,314020,0,2015,2
76561198074763789,223470,1,2015,0
76561198074763789,57690,1,2015,1
76561198074763789,317360,1,2015,1
76561198074763789,233130,1,2015,0
DABLUICE,218620,0,2015,1
BlitzGames,249130,1,2014,2
BlitzGames,440,1,2014,1
BlitzGames,204300,1,2013,1
DaftyTM,730,1,2015,0
76561197992227006,301520,0,2015,1
76561197992227006,227680,1,2014,1
76561197992227006,208090,0,2014,1
76561197992227006,239070,1,2013,1
76561198070775610,113020,1,2015,1
76561198070775610,440,1,2012,2
76561198012514677,4000,1,2015,2
76561197970691715,212680,1,2013,0
misterross,241600,1,2014,1
misterross,104900,1,2014,0
76561198044888778,320350,1,2015,2
mainkradxdxdx,440,1,2013,1
76561198101576470,105600,1,2015,2
76561198101576470,304930,1,2014,1
76561198101576470,4000,1,2013,2
Dante69123,58610,0,2014,1
Dante69123,301520,1,2015,1
Dantress,263060,1,2015,2
76561198079220364,301520,0,2014,0
76561198079220364,8980,1,2014,2
DareTheSeal,233250,1,2014,2
DareTheSeal,48700,1,2015,2
DareTheSeal,236390,1,2013,2
blackcheeze,24720,1,2015,2
blackcheeze,216150,1,2014,2
blackcheeze,105600,1,2012,2
6dighero,325610,1,2015,2
6dighero,239140,1,2015,1
DarkDragonForce,244850,1,2014,1
76561198044594262,282070,1,2015,1
76561198044594262,730,1,2014,1
76561198021814659,224500,1,2013,2
76561198021814659,416670,0,2015,1
76561198021814659,280790,1,2014,2
76561198021814659,233860,1,2014,1
76561198078913614,312990,1,2014,1
76561198078913614,550,1,2013,2
BOBROSSJPEGEXE,287450,1,2015,0
BOBROSSJPEGEXE,105600,1,2014,2
blablabla174,730,1,2015,0
fatppl,211420,1,2015,1
76561198050864519,273350,1,2015,2
datts,730,1,2014,2
sirkillsalot1337,200210,1,2015,2
sirkillsalot1337,218620,1,2014,1
76561198082545803,252490,1,2014,2
76561198115099755,211820,1,2015,1
76561198046045640,730,1,2014,1
76561198046045640,440,1,2013,1
76561198046045640,57690,1,2014,2
76561198046045640,55140,1,2013,1
76561198046045640,22380,1,2013,1
76561198046045640,4560,1,2012,2
76561198195091390,730,1,2015,2
76561198084697858,268750,1,2015,1
76561198084697858,212680,1,2015,2
76561198008827809,278080,1,2014,0
76561198008827809,234330,1,2014,2
76561198008827809,105600,1,2013,2
76561198039605834,236430,1,2014,2
Yugm,271290,0,2014,1
Yugm,248570,1,2014,0
Yugm,4000,1,2014,2
Yugm,244850,1,2013,2
dblddr,218620,1,2014,1
dblddr,440,1,2014,2
deathbreath220,250900,1,2015,1
76561198084112448,250500,1,2015,2
76561198097730477,238240,0,2014,0
DeepCrysis,730,1,2014,1
shay181,287390,1,2015,1
shay181,304930,1,2015,2
degen97,6060,1,2013,2
deltalink21,204180,1,2015,2
deltalink21,232090,1,2015,1
deltalink21,221640,1,2015,1
Qzt,224420,0,2014,0
Qzt,270550,1,2014,2
Qzt,104900,1,2014,2
Qzt,51100,0,2014,2
Qzt,204300,1,2014,2
Qzt,730,1,2014,2
Qzt,113020,1,2014,1
76561198052661205,224540,0,2014,1
76561198052661205,4000,1,2012,2
76561198071716213,346110,1,2015,0
76561198071716213,264710,1,2015,1
76561198071716213,319510,1,2014,1
76561198065988138,1250,1,2014,1
Denied72,43110,1,2012,2
76561198034337192,243870,1,2014,2
76561198056953510,222900,0,2014,2
76561198056953510,49520,1,2014,2
76561198047363411,730,1,2014,1
76561198068479124,218230,1,2013,1
GetMLGRekt,383120,0,2015,0
GetMLGRekt,304930,1,2015,2
BoyangBao,99900,1,2013,2
meeman,241930,1,2015,1
fuzzygrilz,228940,1,2014,1
fuzzygrilz,49470,1,2014,2
fuzzygrilz,255420,1,2014,0
Derkness,251570,1,2014,1
76561198086282677,730,1,2013,2
76561198086282677,230410,1,2013,0
DerpyAura,440,1,2014,2
DerpyAura,550,1,2014,2
DerpyAura,218620,1,2015,2
DerpyAura,266010,1,2015,1
DerpyAura,235460,1,2015,1
DerpyAura,49520,1,2014,2
76561198021745490,251060,1,2015,2
beepbeepimasheep,327890,1,2014,1
76561198032293266,241540,1,2015,1
76561198032293266,239140,1,2015,1
76561198032293266,261030,1,2014,2
76561198057406795,333930,1,2015,1
76561198074942714,244850,1,2014,1
76561198091717988,265630,1,2014,2
76561198091717988,301520,1,2014,1
76561198091717988,570,1,2014,2
76561198126500843,227700,1,2015,2
Des_Mondo,244850,1,2014,1
76561198066881691,570,1,2014,2
76561198042146054,204360,1,2012,0
76561198093191096,243870,1,2014,0
Device600,730,1,2015,1
Devmabby,245170,0,2015,0
Devmabby,204100,1,2015,1
Devmabby,7670,1,2014,2
Devmabby,206190,1,2014,1
Devmabby,221100,1,2014,1
76561197980614542,730,1,2014,2
76561197971532272,13140,0,2014,1
76561197971532272,72840,1,2015,2
76561197971532272,8930,1,2014,2
wenndiesoldaten,4560,1,2015,1
TacticalLynx,730,1,2014,1
djman56,317400,1,2015,2
76561198114039731,620,1,2014,2
digfernandes,21690,1,2015,2
digfernandes,570,1,2015,1
digfernandes,214490,1,2015,0
digfernandes,304240,1,2015,1
digfernandes,214250,0,2014,0
digfernandes,70,1,2014,0
digfernandes,38410,1,2014,1
digfernandes,274190,1,2014,1
dijakeplays,346110,1,2015,1
dijakeplays,70000,1,2013,2
dijakeplays,321360,1,2014,2
ohplsguuby,570,1,2015,1
ohplsguuby,220,1,2015,1
ohplsguuby,550,1,2015,1
ohplsguuby,730,1,2015,1
ohplsguuby,255710,1,2015,1
ohplsguuby,233720,1,2015,1
ohplsguuby,105600,1,2015,0
ohplsguuby,265930,0,2015,0
ohplsguuby,233450,1,2015,1
NathanielPeace,239800,1,2014,1
NathanielPeace,333930,1,2015,2
NathanielPeace,329490,1,2015,0
NathanielPeace,278080,1,2014,2
NathanielPeace,250600,1,2014,2
76561198072486822,218620,1,2015,1
76561198099102298,230410,1,2015,2
76561198099102298,304930,1,2014,0
76561198059166102,319630,1,2015,2
ShrikeShrikeShrikeShrikeShrike,49600,1,2015,1
ShrikeShrikeShrikeShrikeShrike,730,1,2015,1
ShrikeShrikeShrikeShrikeShrike,221640,1,2014,1
ShrikeShrikeShrikeShrikeShrike,238460,1,2014,1
efefuyg3g4u5u22u4yv,302380,1,2014,1
efefuyg3g4u5u22u4yv,210770,1,2014,2
76561198058711482,105600,1,2015,0
dimitriirfan,730,1,2015,1
Dobble,8870,1,2014,2
76561198023903233,409160,1,2015,2
KingOfOpportunity,49520,1,2014,0
doctorpotatoes,243870,0,2014,0
doctorpotatoes,204300,1,2015,1
doctorpotatoes,374570,1,2015,1
doctorpotatoes,274190,1,2015,2
doctorpotatoes,219150,1,2015,2
doctorpotatoes,225140,1,2015,1
doctorpotatoes,730,1,2015,1
doctorpotatoes,233720,1,2015,0
doctorpotatoes,239030,1,2015,0
doctorpotatoes,265810,0,2015,0
76561198103858676,440,1,2014,1
76561198083029873,41070,1,2013,0
