id,user_id,item_id,title,developer,release_date,price,recommend,year_posted,sentiment_analysis,playtime_forever
GamerFag220,GamerFag,220,Half-Life 2,Valve,2004.0,9.99,1,2011,2,4118
GamerFag380,GamerFag,380,Half-Life 2: Episode One,Valve,2006.0,7.99,1,2011,2,1269
GamerFag420,GamerFag,420,Half-Life 2: Episode Two,Valve,2007.0,7.99,1,2011,2,715
GamerFag1250,GamerFag,1250,Killing Floor,Tripwire Interactive,2009.0,19.99,1,2010,2,33723
chidori_6478190,chidori_647,8190,Just Cause 2,Avalanche Studios,2010.0,14.99,1,2013,1,4270
chidori_64721100,chidori_647,21100,F.E.A.R. 3,Day 1 Studios,2011.0,19.99,0,2013,0,45
chidori_647215470,chidori_647,215470,Primal Carnage,Lukewarm Media,2012.0,7.99,0,2013,0,85
chidori_647219990,chidori_647,219990,Grim Dawn,Crate Entertainment,2016.0,24.99,1,2013,0,2893
chidori_647213670,chidori_647,213670,South Park™: The Stick of Truth™,Obsidian Entertainment,2014.0,29.99,1,2014,1,2413
76561198092227136730,76561198092227136,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,18795
765611980922271361250,76561198092227136,1250,Killing Floor,Tripwire Interactive,2009.0,19.99,1,2014,1,8694
hellcat594000,hellcat59,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,11658
tbimperator35450,tbimperator,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,2011.0,19.99,1,2012,2,2806
Allahu_Akbar666230410,Allahu_Akbar666,230410,Warframe,Digital Extremes,2013.0,0.0,1,2015,2,41994
Allahu_Akbar666304930,Allahu_Akbar666,304930,Unturned,Smartly Dressed Games,2017.0,0.0,0,2014,0,2241
ulramite248860,ulramite,248860,NEO Scavenger,Blue Bottle Games,2014.0,14.99,1,2014,1,6410
ulramite290020,ulramite,290020,LogicBots,Incandescent Games,2017.0,19.99,1,2014,1,104
76561198054040292298260,76561198054040292,298260,Only If,Creability,2014.0,0.0,1,2015,1,144
I_DID_911_JUST_SAYING221260,I_DID_911_JUST_SAYING,221260,Little Inferno,Tomorrow Corporation,2012.0,9.99,1,2013,1,835
diabeticfuck287700,diabeticfuck,287700,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,2015.0,19.99,1,2015,1,3100
76561198054465623105600,76561198054465623,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,2,41676
76561198054465623113020,76561198054465623,113020,Monaco: What's Yours Is Mine,Pocketwatch Games,2013.0,14.99,1,2014,1,475
76561198054465623302830,76561198054465623,302830,BLOCKADE 3D,Shumkov Dmitriy,2014.0,0.0,0,2015,1,78
LightfootSword7221100,LightfootSword7,221100,DayZ,Bohemia Interactive,2013.0,34.99,0,2015,1,1942
SALTTHEW0UND204030,SALTTHEW0UND,204030,Fable - The Lost Chapters,Lionhead Studios,2011.0,9.99,1,2014,2,669
SALTTHEW0UND730,SALTTHEW0UND,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,42748
SALTTHEW0UND248820,SALTTHEW0UND,248820,Risk of Rain,"Hopoo Games, LLC",2013.0,9.99,1,2015,1,1412
SALTTHEW0UND550,SALTTHEW0UND,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2014,2,309
express157304930,express157,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2014,2,752
76561198074644990242760,76561198074644990,242760,The Forest,Endnight Games Ltd,2014.0,14.99,1,2015,1,1791
765611980746449909180,76561198074644990,9180,Commander Keen,id Software,1990.0,4.99,0,2013,0,21
76561198064304806730,76561198064304806,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,0,131044
TomoeMamiewe10150,TomoeMamiewe,10150,Prototype™,Radical Entertainment,2009.0,19.99,1,2014,1,810
76561198057086148214950,76561198057086148,214950,Total War™: ROME II - Emperor Edition,Creative Assembly,2013.0,59.95,1,2015,1,10354
Acidius99220240,Acidius99,220240,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,2,3109
acorn13271590,acorn13,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,2,69185
AddzyTheBaddzy291550,AddzyTheBaddzy,291550,Brawlhalla,Blue Mammoth Games,2017.0,0.0,1,2015,2,4498
76561198167207237620,76561198167207237,620,Portal 2,Valve,2011.0,19.99,1,2015,2,2856
76561198167207237265930,76561198167207237,265930,Goat Simulator,Coffee Stain Studios,2014.0,9.99,1,2015,1,3402
76561198167207237391540,76561198167207237,391540,Undertale,tobyfox,2015.0,9.99,1,2015,0,1119
cancerkek730,cancerkek,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,42758
7656119807350807510090,76561198073508075,10090,Call of Duty: World at War,Treyarch,2008.0,19.99,1,2014,2,9411
76561198073508075218680,76561198073508075,218680,Scribblenauts Unlimited,5th Cell Media,2012.0,19.99,1,2014,1,596
advenger9522370,advenger95,22370,Fallout 3: Game of the Year Edition,Bethesda Game Studios,2009.0,19.99,1,2015,2,281
advenger95307690,advenger95,307690,Sleeping Dogs: Definitive Edition,"United Front Games,Feral Interactive (Mac)",2014.0,29.99,1,2015,1,787
EndAtHallow1250,EndAtHallow,1250,Killing Floor,Tripwire Interactive,2009.0,19.99,1,2015,1,8049
76561198015968275248610,76561198015968275,248610,Door Kickers,KillHouse Games,2014.0,19.99,1,2015,1,263
Agiegamma208090,Agiegamma,208090,Loadout,Edge of Reality,2014.0,0.0,1,2014,2,162
76561198082614708250340,76561198082614708,250340,Blockland,"Eric Hartman,Ben Garney,Anthony Rotondo",2007.0,9.99,1,2014,2,3538
Agronoth9450,Agronoth,9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",Relic Entertainment,2008.0,12.99,0,2015,1,831
Agronoth105600,Agronoth,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,2,19179
Agronoth104900,Agronoth,104900,ORION: Prelude,"Trek Industries, Inc",2013.0,0.99,1,2015,2,54
Agronoth221640,Agronoth,221640,Super Hexagon,Terry Cavanagh,2012.0,2.99,1,2015,2,1636
UnholyFallenAngel262410,UnholyFallenAngel,262410,World of Guns: Gun Disassembly,Noble Empire Corp.,2014.0,0.0,1,2014,2,69
UnholyFallenAngel221040,UnholyFallenAngel,221040,Resident Evil 6 / Biohazard 6,Capcom,2013.0,29.99,1,2014,1,4931
UnholyFallenAngel222940,UnholyFallenAngel,222940,THE KING OF FIGHTERS XIII STEAM EDITION,SNK CORPORATION,2013.0,19.99,1,2015,2,5302
76561198068565589221100,76561198068565589,221100,DayZ,Bohemia Interactive,2013.0,34.99,1,2014,1,3066
76561198068565589286570,76561198068565589,286570,F1 2015,"Codemasters,Feral Interactive (Linux)",2015.0,39.99,1,2015,1,9571
SlutOnTheSpit4000,SlutOnTheSpit,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,533
NaruseAiria208520,NaruseAiria,208520,Omerta - City of Gangsters,Haemimont Games,2013.0,14.99,1,2013,1,209
NaruseAiria108600,NaruseAiria,108600,Project Zomboid,The Indie Stone,2013.0,14.99,1,2014,0,1932
NaruseAiria317360,NaruseAiria,317360,Double Action: Boogaloo,Double Action Factory,2014.0,0.0,1,2014,2,82
76561198067713802239660,76561198067713802,239660,Soldier Front 2,Dragonfly,2013.0,0.0,1,2015,1,335
76561198067713802304930,76561198067713802,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2015,2,1707
alansiulun265930,alansiulun,265930,Goat Simulator,Coffee Stain Studios,2014.0,9.99,1,2015,2,53
Albolah283920,Albolah,283920,Putt-Putt® Joins the Parade,Humongous Entertainment,1992.0,6.99,1,2015,1,50
Albolah294650,Albolah,294650,Putt-Putt® Goes to the Moon,Humongous Entertainment,1993.0,6.99,1,2015,1,51
76561198003056556233720,76561198003056556,233720,Surgeon Simulator,Bossa Studios,2013.0,9.99,1,2014,1,35
maxpaynepillkiller12120,maxpaynepillkiller,12120,Grand Theft Auto: San Andreas,Rockstar Games,2005.0,14.99,1,2015,1,2707
maxpaynepillkiller55230,maxpaynepillkiller,55230,Saints Row: The Third,Volition,2011.0,9.99,1,2015,2,879
76561198095481910208090,76561198095481910,208090,Loadout,Edge of Reality,2014.0,0.0,1,2014,0,1908
AlkalineDeath228280,AlkalineDeath,228280,Baldur's Gate: Enhanced Edition,Beamdog,2013.0,19.99,1,2015,1,3965
AlkalineDeath240760,AlkalineDeath,240760,Wasteland 2: Director's Cut,inXile Entertainment,2014.0,39.99,1,2014,1,3276
76561198075935236250900,76561198075935236,250900,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014.0,14.99,1,2015,2,24446
mintifreshbadger35450,mintifreshbadger,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,2011.0,19.99,1,2015,1,8285
AlpacaRevolution212680,AlpacaRevolution,212680,FTL: Faster Than Light,Subset Games,2012.0,9.99,1,2014,2,1597
AlpacaRevolution346110,AlpacaRevolution,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,0,2015,1,505
smegmyfoodle239250,smegmyfoodle,239250,Castlevania: Lords of Shadow 2,MercurySteam,2014.0,39.99,1,2015,0,2670
smegmyfoodle346010,smegmyfoodle,346010,Besiege,Spiderling Studios,2015.0,7.99,1,2015,2,786
76561198057869849313120,76561198057869849,313120,Stranded Deep,Beam Team Games,2015.0,14.99,1,2015,2,427
lol_ursuchanoob17300,lol_ursuchanoob,17300,Crysis,Crytek,2007.0,19.99,1,2014,1,734
lol_ursuchanoob220240,lol_ursuchanoob,220240,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,1,3916
AMV7224240,AMV72,24240,PAYDAY™ The Heist,OVERKILL Software,2011.0,14.99,1,2012,2,19316
AMV72206440,AMV72,206440,To the Moon,Freebird Games,2011.0,9.99,1,2013,2,298
AMV72209100,AMV72,209100,Resident Evil: Operation Raccoon City,Slant Six Games,2012.0,29.99,0,2012,0,32
AMV72218060,AMV72,218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,Gaijin Games,2013.0,14.99,1,2013,2,1014
AMV72209000,AMV72,209000,Batman™: Arkham Origins,"WB Games Montreal,Splash Damage",2013.0,19.99,1,2013,1,5059
76561198132540690220200,76561198132540690,220200,Kerbal Space Program,Squad,2015.0,39.99,1,2015,1,1363
711armageddoncarmageddon9480,711armageddoncarmageddon,9480,Saints Row 2,Volition,2009.0,9.99,1,2015,2,2693
711armageddoncarmageddon105600,711armageddoncarmageddon,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,2,677
711armageddoncarmageddon113020,711armageddoncarmageddon,113020,Monaco: What's Yours Is Mine,Pocketwatch Games,2013.0,14.99,1,2015,1,87
Andraison22230,Andraison,22230,Rock of Ages,ACE Team,2011.0,9.99,1,2015,0,38
76561198069560699550,76561198069560699,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2013,2,432
765611980695606998870,76561198069560699,8870,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2014,1,830
76561198099625419220,76561198099625419,220,Half-Life 2,Valve,2004.0,9.99,1,2013,1,1057
7656119809962541919900,76561198099625419,19900,Far Cry® 2: Fortune's Edition,Ubisoft Montreal,2008.0,9.99,1,2013,2,1331
76561198099625419200260,76561198099625419,200260,Batman: Arkham City - Game of the Year Edition,"Rocksteady Studios,Feral Interactive (Mac)",2012.0,19.99,1,2014,1,3324
76561198099625419230410,76561198099625419,230410,Warframe,Digital Extremes,2013.0,0.0,1,2014,1,630
76561198099625419241540,76561198099625419,241540,State of Decay,Undead Labs,2013.0,13.98,1,2013,1,927
76561198084032274227940,76561198084032274,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,0,2014,0,8925
Angrovar17390,Angrovar,17390,SPORE™,Maxis™,2008.0,19.99,1,2014,2,3274
AngryAinsley317360,AngryAinsley,317360,Double Action: Boogaloo,Double Action Factory,2014.0,0.0,1,2015,1,250
uradumbtit4000,uradumbtit,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,51999
uradumbtit274310,uradumbtit,274310,Always Sometimes Monsters,Vagabond Dog,2014.0,9.99,1,2014,1,659
IKillNoobsFirst730,IKillNoobsFirst,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,126915
76561198037888300344770,76561198037888300,344770,fault - milestone two side:above,ALICE IN DISSONANCE,2015.0,14.99,1,2015,2,307
123486565422380,1234865654,22380,Fallout: New Vegas,Obsidian Entertainment,2010.0,9.99,1,2014,2,5578
765611980841233589900,76561198084123358,9900,Star Trek Online,Cryptic Studios,2010.0,0.0,1,2015,2,153999
Apachehavoc107410,Apachehavoc,107410,Arma 3,Bohemia Interactive,2013.0,39.99,0,2014,1,19977
ApexNZ49520,ApexNZ,49520,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,1,9184
ApexNZ221640,ApexNZ,221640,Super Hexagon,Terry Cavanagh,2012.0,2.99,1,2014,2,26
ApexNZ245490,ApexNZ,245490,Trials Fusion™,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",2014.0,19.99,1,2014,2,1271
ApexNZ313120,ApexNZ,313120,Stranded Deep,Beam Team Games,2015.0,14.99,1,2015,1,2214
7656119803944159520,76561198039441595,20,Team Fortress Classic,Valve,1999.0,4.99,0,2014,1,40
765611980394415958190,76561198039441595,8190,Just Cause 2,Avalanche Studios,2010.0,14.99,1,2014,0,841
76561198039441595209080,76561198039441595,209080,Guns of Icarus Online,Muse Games,2012.0,4.99,0,2014,0,702
76561198039441595223470,76561198039441595,223470,POSTAL 2,Running With Scissors,2003.0,9.99,0,2014,1,796
76561198039441595113020,76561198039441595,113020,Monaco: What's Yours Is Mine,Pocketwatch Games,2013.0,14.99,0,2014,1,493
76561198039441595269250,76561198039441595,269250,WORLD END ECONOMiCA episode.01,Spicy Tails,2014.0,12.99,1,2015,1,73
76561198039441595319510,76561198039441595,319510,Five Nights at Freddy's,Scott Cawthon,2014.0,4.99,0,2015,2,19
76561198039441595417860,76561198039441595,417860,Emily is Away,Kyle Seeley,2015.0,0.0,1,2015,1,54
76561198036687918377160,76561198036687918,377160,Fallout 4,Bethesda Game Studios,2015.0,29.99,1,2015,1,12331
benjamin27730,benjamin27,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,9915
AppoGetsSuperAdmin104900,AppoGetsSuperAdmin,104900,ORION: Prelude,"Trek Industries, Inc",2013.0,0.99,1,2015,1,371
AppoGetsSuperAdmin212500,AppoGetsSuperAdmin,212500,The Lord of the Rings Online™,"Standing Stone Games, LLC",2012.0,0.0,1,2015,1,3328
XABLAUziitu105600,XABLAUziitu,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,1,5479
XABLAUziitu200210,XABLAUziitu,200210,Realm of the Mad God,Wild Shadow Studios,2012.0,0.0,1,2013,1,442
XABLAUziitu214420,XABLAUziitu,214420,Gear Up,Doctor Entertainment AB,2015.0,0.0,0,2015,2,123
76561198012909706218130,76561198012909706,218130,Dungeonland,Critical Studio,2013.0,0.0,1,2013,2,214
dragonchief252490,dragonchief,252490,Rust,Facepunch Studios,2013.0,19.99,0,2014,1,7164
76561198040530605240,76561198040530605,240,Counter-Strike: Source,Valve,2004.0,19.99,1,2011,1,5426
76561198040530605104900,76561198040530605,104900,ORION: Prelude,"Trek Industries, Inc",2013.0,0.99,1,2014,2,731
76561198040530605218230,76561198040530605,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2014,2,16712
765611979745007038980,76561197974500703,8980,Borderlands,Gearbox Software,2009.0,19.99,1,2012,0,4720
765611979745007038190,76561197974500703,8190,Just Cause 2,Avalanche Studios,2010.0,14.99,1,2012,1,1936
7656119797450070357300,76561197974500703,57300,Amnesia: The Dark Descent,Frictional Games,2010.0,19.99,1,2010,2,817
7656119797450070343000,76561197974500703,43000,Front Mission Evolved,Double Helix Games,2010.0,9.99,1,2012,2,1211
7656119797450070318700,76561197974500703,18700,And Yet It Moves,Broken Rules,2009.0,9.99,0,2011,1,45
7656119797450070398800,76561197974500703,98800,Dungeons of Dredmor,"Gaslamp Games, Inc.",2011.0,4.99,1,2011,1,4203
76561197974500703107100,76561197974500703,107100,Bastion,Supergiant Games,2011.0,14.99,1,2011,2,1289
76561197974500703113200,76561197974500703,113200,The Binding of Isaac,Edmund McMillen and Florian Himsl,2011.0,4.99,1,2012,1,5701
76561198047185525226620,76561198047185525,226620,Desktop Dungeons,QCF Design,2013.0,14.99,1,2013,1,8346
76561198047185525213670,76561198047185525,213670,South Park™: The Stick of Truth™,Obsidian Entertainment,2014.0,29.99,1,2014,2,1590
bilyitu730,bilyitu,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,3030
76561198088538797209870,76561198088538797,209870,Blacklight: Retribution,Hardsuit Labs,2012.0,0.0,1,2015,2,2756
armouredmarshmallow346900,armouredmarshmallow,346900,AdVenture Capitalist,Hyper Hippo Games,2015.0,0.0,1,2015,1,1485
7656119802092832670,76561198020928326,70,Half-Life,Valve,1998.0,9.99,1,2014,1,5599
76561198039874575221100,76561198039874575,221100,DayZ,Bohemia Interactive,2013.0,34.99,1,2014,0,5099
arronlim1399900,arronlim13,99900,Spiral Knights,Grey Havens,2011.0,0.0,1,2015,2,19338
ARTHERDUNGER10250900,ARTHERDUNGER10,250900,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014.0,14.99,1,2015,2,1630
Mackus101122380,Mackus1011,22380,Fallout: New Vegas,Obsidian Entertainment,2010.0,9.99,1,2015,1,3340
Mackus1011252490,Mackus1011,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,0,1473
Mackus1011211820,Mackus1011,211820,Starbound,Chucklefish,2016.0,14.99,1,2013,2,2853
Mackus1011380600,Mackus1011,380600,Fishing Planet,Fishing Planet LLC,2015.0,0.0,1,2015,2,498
765611980418779812450,76561198041877981,2450,Bloody Good Time,Outerlight Ltd.,2010.0,4.99,0,2014,1,135
76561198041877981241540,76561198041877981,241540,State of Decay,Undead Labs,2013.0,13.98,1,2014,0,372
darkmassieh230190,darkmassieh,230190,War for the Overworld,Brightrock Games,2015.0,29.99,1,2015,1,638
darkmassieh301520,darkmassieh,301520,Robocraft,Freejam,2017.0,0.0,1,2015,2,858
darkmassieh107410,darkmassieh,107410,Arma 3,Bohemia Interactive,2013.0,39.99,1,2015,1,51108
asianturtlefrenzy246420,asianturtlefrenzy,246420,Kingdom Rush,Ironhide Game Studio,2014.0,9.99,1,2015,1,532
asianturtlefrenzy263020,asianturtlefrenzy,263020,STARWHAL,Breakfall,2014.0,11.99,1,2015,0,299
asianturtlefrenzy287980,asianturtlefrenzy,287980,Mini Metro,Dinosaur Polo Club,2015.0,9.99,1,2015,1,491
asianturtlefrenzy289130,asianturtlefrenzy,289130,Endless Legend™,AMPLITUDE Studios,2014.0,29.99,1,2015,2,3866
asianturtlefrenzy249050,asianturtlefrenzy,249050,Dungeon of the Endless™,AMPLITUDE Studios,2014.0,11.99,1,2015,2,526
asianturtlefrenzy418340,asianturtlefrenzy,418340,RWBY: Grimm Eclipse,Rooster Teeth Games,2016.0,19.99,1,2015,2,118
blowjobsfurdayzandgayz96100,blowjobsfurdayzandgayz,96100,Defy Gravity Extended,Paul Fisch,2016.0,1.99,0,2015,0,28
blowjobsfurdayzandgayz417860,blowjobsfurdayzandgayz,417860,Emily is Away,Kyle Seeley,2015.0,0.0,1,2015,1,41
765611980829922954000,76561198082992295,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,3625
LaLocaDeLosDulces80,LaLocaDeLosDulces,80,Counter-Strike: Condition Zero,Valve,2004.0,9.99,1,2015,1,4079
assassin_warman105600,assassin_warman,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,1,46279
assassin_warman219150,assassin_warman,219150,Hotline Miami,Dennaton Games,2012.0,9.99,1,2015,2,598
Astrelt4000,Astrelt,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,1,11620
Astrelt218680,Astrelt,218680,Scribblenauts Unlimited,5th Cell Media,2012.0,19.99,1,2014,1,2453
Astrelt221640,Astrelt,221640,Super Hexagon,Terry Cavanagh,2012.0,2.99,1,2015,0,85
Astrelt212200,Astrelt,212200,Mabinogi,NEXON Korea Corp.,2012.0,0.0,1,2014,2,37569
Astrelt230410,Astrelt,230410,Warframe,Digital Extremes,2013.0,0.0,1,2015,2,14334
Astrelt252630,Astrelt,252630,Eldritch,Minor Key Games,2013.0,14.99,1,2014,2,961
Astrelt346900,Astrelt,346900,AdVenture Capitalist,Hyper Hippo Games,2015.0,0.0,1,2015,2,604
Swish0009219640,Swish0009,219640,Chivalry: Medieval Warfare,Torn Banner Studios,2012.0,24.99,1,2014,2,2847
Swish0009230410,Swish0009,230410,Warframe,Digital Extremes,2013.0,0.0,1,2014,1,12484
Swish0009203160,Swish0009,203160,Tomb Raider,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,19.99,1,2014,2,331
Swish0009213850,Swish0009,213850,Magic 2014 — Duels of the Planeswalkers,Stainless Games,2013.0,9.99,1,2014,1,25
Aurora998400,Aurora99,8400,Geometry Wars: Retro Evolved,Bizarre Creations,2007.0,3.99,1,2014,1,134
Aurora991250,Aurora99,1250,Killing Floor,Tripwire Interactive,2009.0,19.99,1,2014,1,16961
Aurora99550,Aurora99,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2014,1,8075
Aurora99105600,Aurora99,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,2,23320
Aurora99730,Aurora99,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,25995
Aurora99282440,Aurora99,282440,Quake Live™,id Software,2010.0,9.99,0,2015,1,306
Aurora99369580,Aurora99,369580,NotGTAV,NotGames,2015.0,2.99,1,2015,2,112
76561198053071988271590,76561198053071988,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,0,2015,0,1052
76561198083375450225640,76561198083375450,225640,Sacred 2 Gold,Ascaron,2012.0,14.99,1,2015,1,5445
76561198083375450113420,76561198083375450,113420,Fallen Earth Free2Play,Reloaded Productions,2011.0,0.0,1,2014,2,1664
76561198083375450224600,76561198083375450,224600,Defiance,"Trion Worlds, Inc.",2014.0,0.0,1,2014,1,1994
76561198083375450377160,76561198083375450,377160,Fallout 4,Bethesda Game Studios,2015.0,29.99,1,2015,2,6665
auzmoz320,auzmoz,320,Half-Life 2: Deathmatch,Valve,2004.0,4.99,1,2013,1,143168
auzzie_96289130,auzzie_96,289130,Endless Legend™,AMPLITUDE Studios,2014.0,29.99,1,2014,2,88
fatrangacuntnolifevirgin202970,fatrangacuntnolifevirgin,202970,Call of Duty®: Black Ops II,Treyarch,2012.0,59.99,1,2014,2,260
7656119806415067920920,76561198064150679,20920,The Witcher 2: Assassins of Kings Enhanced Edition,CD PROJEKT RED,2011.0,19.99,1,2014,2,2049
76561198110293299265930,76561198110293299,265930,Goat Simulator,Coffee Stain Studios,2014.0,9.99,1,2014,2,862
76561198110293299304930,76561198110293299,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2015,2,3137
76561198110293299346110,76561198110293299,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,2,38796
